ID,total_incurred_loss,risk_type,currency
15597,64.66,B,CNY
15598,4.1,B,EUR
15599,4.89,B,EUR
15600,9.97,B,USD
15601,9.85,B,EUR
15602,17.64,B,USD
15603,8.39,B,USD
15604,11.85,B,EUR
15605,10.7,B,EUR
15606,5.19,B,EUR
15607,8.77,B,EUR
15608,8.92,B,USD
15609,8.48,B,USD
15610,73.72,B,CNY
15611,116.69,B,CNY
15612,48.03,B,CNY
15613,9.56,B,USD
15614,14.63,B,EUR
15615,67.83,B,CNY
15616,11.59,B,USD
15617,8.05,B,EUR
15618,7.68,B,USD
15619,6.8,B,EUR
15620,45.44,B,CNY
15621,11.64,B,USD
15622,10.73,B,EUR
15623,11.7,B,USD
15624,9.56,B,USD
15625,3.51,B,EUR
15626,38.6,B,CNY
15627,5.85,B,USD
15628,99.6,B,CNY
15629,57.22,B,CNY
15630,17.5,B,USD
15631,6.54,B,USD
15632,39.51,B,CNY
15633,10.36,B,EUR
15634,7.94,B,USD
15635,69.67,B,CNY
15636,3.24,B,USD
15637,19.65,B,USD
15638,12.38,B,USD
15639,12.12,B,USD
15640,54.56,B,CNY
15641,6.93,B,USD
15642,13.3,B,USD
15643,37.66,B,CNY
15644,12.33,B,USD
15645,37,B,CNY
15646,12.35,B,USD
15647,110.77,B,CNY
15648,19.66,B,USD
15649,5.02,B,USD
15650,34.69,B,CNY
15651,4.65,B,USD
15652,72.34,B,CNY
15653,9.55,B,USD
15654,8.15,B,USD
15655,10.39,B,EUR
15656,7.58,B,USD
15657,6.87,B,USD
15658,62.35,B,CNY
15659,4.11,B,EUR
15660,72.9,B,CNY
15661,8.8,B,USD
15662,5.9,B,EUR
15663,46.97,B,CNY
15664,10.08,B,USD
15665,57.88,B,CNY
15666,14.29,B,USD
15667,8.03,B,USD
15668,11.93,B,USD
15669,8.12,B,USD
15670,4.06,B,USD
15671,47.4,B,CNY
15672,114.65,B,CNY
15673,7.46,B,EUR
15674,27.98,B,USD
15675,94.86,B,CNY
15676,3.92,B,EUR
15677,7.95,B,EUR
15678,20.32,B,USD
15679,11.67,B,USD
15680,7.38,B,EUR
15681,16.23,B,USD
15682,7.46,B,EUR
15683,6.33,B,EUR
15684,54.01,B,CNY
15685,4.29,B,USD
15686,8.99,B,EUR
15687,12.59,B,USD
15688,12.99,B,USD
15689,78.75,B,CNY
15690,45.79,B,CNY
15691,7.73,B,USD
15692,9.5,B,USD
15693,9.46,B,EUR
15694,58.56,B,CNY
15695,19.94,B,EUR
15696,6.16,B,USD
15697,8.26,B,EUR
15698,10.29,B,USD
15699,15.13,B,USD
15700,48.73,B,CNY
15701,9.58,B,USD
15702,8.9,B,USD
15703,4,B,USD
15704,6.87,B,EUR
15705,7.08,B,USD
15706,4.39,B,USD
15707,5.43,B,USD
15708,37.28,B,CNY
15709,6.01,B,EUR
15710,7.11,B,USD
15711,7.35,B,USD
15712,5.35,B,EUR
15713,71.38,B,CNY
15714,17.47,B,USD
15715,12.63,B,EUR
15716,48.28,B,CNY
15717,6.67,B,EUR
15718,7.57,B,USD
15719,10.38,B,EUR
15720,122.72,B,CNY
15721,6.43,B,EUR
15722,106.93,B,CNY
15723,5.65,B,USD
15724,4.15,B,EUR
15725,64.91,B,CNY
15726,129.54,B,CNY
15727,6.51,B,USD
15728,119.18,B,CNY
15729,14.1,B,USD
15730,64.06,B,CNY
15731,119.67,B,CNY
15732,60.98,B,CNY
15733,10.81,B,EUR
15734,8.34,B,USD
15735,95.87,B,CNY
15736,52.72,B,CNY
15737,11.6,B,EUR
15738,59.81,B,CNY
15739,7.93,B,USD
15740,5.37,B,EUR
15741,11.7,B,EUR
15742,10.22,B,USD
15743,5.04,B,EUR
15744,7.38,B,USD
15745,6.72,B,EUR
15746,14.09,B,USD
15747,15.94,B,EUR
15748,48.33,B,CNY
15749,75.22,B,CNY
15750,12.03,B,EUR
15751,66.01,B,CNY
15752,3.22,B,USD
15753,9.51,B,EUR
15754,3.96,B,EUR
15755,10.83,B,EUR
15756,59.67,B,CNY
15757,112.51,B,CNY
15758,10.8,B,USD
15759,6.39,B,EUR
15760,5.67,B,EUR
15761,44.68,B,CNY
15762,27.52,B,CNY
15763,9.21,B,USD
15764,93.74,B,CNY
15765,8.4,B,USD
15766,4.33,B,USD
15767,5.47,B,USD
15768,12.19,B,USD
15769,9.49,B,USD
15770,10.63,B,USD
15771,5.53,B,EUR
15772,4.49,B,EUR
15773,11.63,B,USD
15774,20.61,B,USD
15775,39.74,B,CNY
15776,9.84,B,USD
15777,10.34,B,EUR
15778,5.26,B,EUR
15779,16.07,B,EUR
15780,11.29,B,EUR
15781,54.42,B,CNY
15782,10.21,B,USD
15783,58.85,B,CNY
15784,13.12,B,USD
15785,7.73,B,USD
15786,17.52,B,USD
15787,13.06,B,EUR
15788,5.78,B,USD
15789,17.42,B,EUR
15790,10.2,B,USD
15791,12.66,B,USD
15792,8.04,B,USD
15793,9.96,B,USD
15794,5.72,B,EUR
15795,13.24,B,USD
15796,20.04,B,USD
15797,56.36,B,CNY
15798,9.51,B,USD
15799,4.13,B,EUR
15800,7.64,B,EUR
15801,5.95,B,USD
15802,7.52,B,USD
15803,10.29,B,EUR
15804,7.19,B,USD
15805,58.15,B,CNY
15806,8.44,B,EUR
15807,6.66,B,USD
15808,10.01,B,USD
15809,8.15,B,EUR
15810,7.31,B,EUR
15811,47.77,B,CNY
15812,6.24,B,USD
15813,12.67,B,EUR
15814,14.74,B,USD
15815,8.74,B,USD
15816,81.62,B,CNY
15817,75.75,B,CNY
15818,40.61,B,CNY
15819,7.86,B,EUR
15820,99.33,B,CNY
15821,82.77,B,CNY
15822,11.49,B,EUR
15823,6.46,B,USD
15824,5.56,B,USD
15825,7.81,B,USD
15826,63.8,B,CNY
15827,11.38,B,USD
15828,41.37,B,CNY
15829,80.48,B,CNY
15830,6.94,B,EUR
15831,9.63,B,USD
15832,75.99,B,CNY
15833,65.91,B,CNY
15834,6.78,B,EUR
15835,7.38,B,EUR
15836,12.44,B,USD
15837,5.05,B,EUR
15838,9.98,B,USD
15839,48.94,B,CNY
15840,6.22,B,USD
15841,6.47,B,USD
15842,8.76,B,USD
15843,90.12,B,CNY
15844,5.44,B,USD
15845,10.2,B,USD
15846,6.41,B,USD
15847,81.74,B,CNY
15848,13.2,B,USD
15849,46.23,B,CNY
15850,9.63,B,USD
15851,57.3,B,CNY
15852,46.93,B,CNY
15853,8.19,B,EUR
15854,78.69,B,CNY
15855,7.19,B,USD
15856,10.52,B,USD
15857,3.5,B,USD
15858,5.67,B,USD
15859,5.74,B,USD
15860,35.78,B,CNY
15861,12.29,B,EUR
15862,7.74,B,EUR
15863,12.75,B,USD
15864,5.94,B,USD
15865,5.92,B,USD
15866,4.52,B,USD
15867,6.15,B,USD
15868,9.04,B,USD
15869,46.25,B,CNY
15870,50.33,B,CNY
15871,10.87,B,USD
15872,13.78,B,USD
15873,13.3,B,USD
15874,5.37,B,USD
15875,15.95,B,USD
15876,9.21,B,USD
15877,9.02,B,USD
15878,74.81,B,CNY
15879,57.74,B,CNY
15880,17.29,B,USD
15881,16.88,B,USD
15882,50.96,B,CNY
15883,9.28,B,USD
15884,9.24,B,USD
15885,67.79,B,CNY
15886,12.48,B,EUR
15887,9.93,B,USD
15888,35.85,B,CNY
15889,12.32,B,USD
15890,6.54,B,USD
15891,55.9,B,CNY
15892,12.87,B,USD
15893,103.06,B,CNY
15894,8.45,B,EUR
15895,5.2,B,USD
15896,9.03,B,USD
15897,7.93,B,USD
15898,12.94,B,USD
15899,10.39,B,USD
15900,16.1,B,USD
15901,83.38,B,CNY
15902,73.57,B,CNY
15903,14.75,B,USD
15904,9.19,B,USD
15905,10.17,B,USD
15906,4.68,B,USD
15907,150.94,B,CNY
15908,6.22,B,USD
15909,33.28,B,CNY
15910,7.09,B,USD
15911,18.65,B,USD
15912,18.98,B,USD
15913,8.78,B,USD
15914,17.62,B,USD
15915,11.07,B,USD
15916,14,B,USD
15917,10.19,B,EUR
15918,55.9,B,CNY
15919,10.61,B,USD
15920,96.98,B,CNY
15921,8.68,B,USD
15922,61.61,B,CNY
15923,8.19,B,USD
15924,10.92,B,USD
15925,13.03,B,USD
15926,7.23,B,EUR
15927,4.82,B,EUR
15928,39.63,B,CNY
15929,6.09,B,EUR
15930,95.66,B,CNY
15931,58.18,B,CNY
15932,6.81,B,EUR
15933,10.1,B,USD
15934,89.62,B,CNY
15935,12.18,B,USD
15936,5.38,B,USD
15937,19.04,B,EUR
15938,18.78,B,USD
15939,13.71,B,USD
15940,7.42,B,USD
15941,45.47,B,CNY
15942,13.43,B,EUR
15943,5.15,B,USD
15944,6.88,B,EUR
15945,14.54,B,USD
15946,115.55,B,CNY
15947,4.07,B,EUR
15948,66.06,B,CNY
15949,51.67,B,CNY
15950,8.63,B,USD
15951,7.27,B,USD
15952,33.04,B,CNY
15953,7.28,B,USD
15954,14.02,B,USD
15955,12.01,B,USD
15956,45.41,B,CNY
15957,12.19,B,USD
15958,25.66,B,CNY
15959,4.85,B,USD
15960,8.39,B,USD
15961,19.37,B,EUR
15962,6.9,B,USD
15963,6.46,B,EUR
15964,5.36,B,USD
15965,7.57,B,USD
15966,7,B,EUR
15967,11.72,B,USD
15968,98.88,B,CNY
15969,57.42,B,CNY
15970,13.4,B,USD
15971,13.98,B,USD
15972,60.16,B,CNY
15973,3.87,B,EUR
15974,114.46,B,CNY
15975,8.97,B,EUR
15976,11.68,B,USD
15977,9,B,USD
15978,7.47,B,USD
15979,158.19,B,CNY
15980,6.91,B,USD
15981,2.92,B,USD
15982,8.21,B,USD
15983,8.65,B,USD
15984,80.53,B,CNY
15985,6.28,B,EUR
15986,10.81,B,USD
15987,69.55,B,CNY
15988,10.82,B,USD
15989,8.29,B,USD
15990,8.5,B,USD
15991,13.08,B,USD
15992,7.19,B,USD
15993,4.5,B,EUR
15994,12.44,B,EUR
15995,34.7,B,CNY
15996,137.76,B,CNY
15997,6.79,B,EUR
15998,8.63,B,USD
15999,97.36,B,CNY
16000,11.73,B,EUR
16001,9.29,B,USD
16002,11.95,B,EUR
16003,11.3,B,USD
16004,71,B,CNY
16005,8.48,B,USD
16006,10.35,B,USD
16007,27.31,B,CNY
16008,4.49,B,USD
16009,53.74,B,CNY
16010,7.72,B,USD
16011,7.47,B,USD
16012,7.99,B,USD
16013,17.11,B,USD
16014,69.03,B,CNY
16015,45.36,B,CNY
16016,38.96,B,CNY
16017,4.16,B,USD
16018,5.71,B,USD
16019,5.95,B,EUR
16020,8.17,B,USD
16021,8.53,B,USD
16022,52.44,B,CNY
16023,9,B,USD
16024,18.62,B,EUR
16025,12.93,B,USD
16026,84.31,B,CNY
16027,9.72,B,USD
16028,75.96,B,CNY
16029,56.5,B,CNY
16030,55.69,B,CNY
16031,58.84,B,CNY
16032,5.04,B,USD
16033,9.14,B,USD
16034,71.32,B,CNY
16035,15.96,B,USD
16036,64.64,B,CNY
16037,31.69,B,CNY
16038,13.58,B,EUR
16039,9.37,B,USD
16040,8.33,B,USD
16041,7.88,B,EUR
16042,19.81,B,USD
16043,13.33,B,EUR
16044,11.28,B,USD
16045,19.34,B,USD
16046,8.89,B,USD
16047,9.86,B,EUR
16048,41.56,B,CNY
16049,51.04,B,CNY
16050,8.25,B,USD
16051,9.97,B,USD
16052,54.49,B,CNY
16053,39.78,B,CNY
16054,7.51,B,USD
16055,5.22,B,EUR
16056,15.87,B,EUR
16057,46.15,B,CNY
16058,15.15,B,USD
16059,6.4,B,USD
16060,7.92,B,EUR
16061,7.75,B,EUR
16062,12.18,B,USD
16063,5.47,B,USD
16064,138.72,B,CNY
16065,7.11,B,EUR
16066,11.46,B,USD
16067,5.58,B,USD
16068,12.56,B,EUR
16069,8.87,B,EUR
16070,6.74,B,USD
16071,53.81,B,CNY
16072,3.33,B,USD
16073,6.52,B,USD
16074,10.08,B,USD
16075,7.28,B,USD
16076,5.07,B,USD
16077,6.51,B,USD
16078,13.54,B,USD
16079,8.98,B,USD
16080,8.24,B,EUR
16081,15.78,B,USD
16082,12.83,B,USD
16083,39.4,B,CNY
16084,10.53,B,USD
16085,14.49,B,USD
16086,64.88,B,CNY
16087,7.79,B,EUR
16088,47.71,B,CNY
16089,5.19,B,EUR
16090,12.88,B,EUR
16091,2.6,B,USD
16092,5.95,B,USD
16093,78.73,B,CNY
16094,12.08,B,EUR
16095,7.52,B,USD
16096,11.53,B,USD
16097,13.32,B,USD
16098,11.39,B,USD
16099,5.19,B,USD
16100,8.87,B,USD
16101,5.74,B,USD
16102,17.44,B,USD
16103,52.48,B,CNY
16104,9.25,B,EUR
16105,9.57,B,EUR
16106,60.18,B,CNY
16107,49.58,B,CNY
16108,5.99,B,EUR
16109,11.15,B,USD
16110,8.1,B,EUR
16111,10.82,B,EUR
16112,16.15,B,USD
16113,14.8,B,USD
16114,13.22,B,USD
16115,3.85,B,USD
16116,30.63,B,CNY
16117,7.52,B,EUR
16118,12.32,B,USD
16119,11.26,B,EUR
16120,6.87,B,EUR
16121,14.36,B,USD
16122,49.25,B,CNY
16123,14.47,B,USD
16124,6.3,B,USD
16125,14.74,B,EUR
16126,8.81,B,USD
16127,10.1,B,USD
16128,37.02,B,CNY
16129,10.69,B,USD
16130,3.87,B,EUR
16131,80.42,B,CNY
16132,59.33,B,CNY
16133,17.54,B,USD
16134,38.26,B,CNY
16135,12.22,B,USD
16136,9.82,B,USD
16137,11.91,B,USD
16138,13.39,B,USD
16139,50.15,B,CNY
16140,8.58,B,USD
16141,13.64,B,USD
16142,13.5,B,USD
16143,7.26,B,EUR
16144,85.96,B,CNY
16145,24.53,B,CNY
16146,9.63,B,EUR
16147,9.48,B,USD
16148,5.67,B,USD
16149,7.44,B,USD
16150,8.21,B,EUR
16151,13.91,B,EUR
16152,7.3,B,USD
16153,6.04,B,USD
16154,15.42,B,USD
16155,10.74,B,EUR
16156,48.49,B,CNY
16157,8.82,B,EUR
16158,36.47,B,CNY
16159,5.19,B,USD
16160,7.54,B,USD
16161,9.85,B,USD
16162,10.9,B,USD
16163,10.93,B,USD
16164,12.43,B,USD
16165,10.36,B,EUR
16166,65.43,B,CNY
16167,52.08,B,CNY
16168,73.28,B,CNY
16169,7.94,B,EUR
16170,8.97,B,EUR
16171,162.4,B,CNY
16172,137.57,B,CNY
16173,14.58,B,USD
16174,8.55,B,USD
16175,9.7,B,USD
16176,8.18,B,USD
16177,5.28,B,USD
16178,5.44,B,USD
16179,8.21,B,USD
16180,12.29,B,USD
16181,52.62,B,CNY
16182,12.61,B,USD
16183,6.66,B,USD
16184,14.35,B,USD
16185,9.36,B,EUR
16186,7.03,B,USD
16187,9.31,B,EUR
16188,7.4,B,EUR
16189,11.1,B,EUR
16190,8.72,B,USD
16191,47.95,B,CNY
16192,5.96,B,EUR
16193,19.24,B,EUR
16194,68.76,B,CNY
16195,5.41,B,EUR
16196,8.31,B,USD
16197,6.55,B,EUR
16198,54.45,B,CNY
16199,54.23,B,CNY
16200,6.72,B,USD
16201,38.31,B,CNY
16202,9.44,B,USD
16203,14.05,B,USD
16204,5.92,B,EUR
16205,11.5,B,USD
16206,104.62,B,CNY
16207,73.27,B,CNY
16208,11.89,B,EUR
16209,20.6,B,USD
16210,80.87,B,CNY
16211,6.61,B,EUR
16212,7.26,B,USD
16213,8.97,B,USD
16214,8.58,B,USD
16215,13.35,B,USD
16216,15.14,B,EUR
16217,7.15,B,USD
16218,8.9,B,USD
16219,5.58,B,EUR
16220,9.13,B,USD
16221,5.57,B,EUR
16222,7.07,B,EUR
16223,8.56,B,USD
16224,64.75,B,CNY
16225,5.72,B,EUR
16226,57.07,B,CNY
16227,5.57,B,EUR
16228,40.35,B,CNY
16229,18.64,B,USD
16230,89.83,B,CNY
16231,55.58,B,CNY
16232,11.7,B,USD
16233,2.77,B,EUR
16234,16.31,B,USD
16235,13.24,B,USD
16236,10.87,B,USD
16237,7.03,B,USD
16238,11.13,B,USD
16239,42.82,B,CNY
16240,6.46,B,USD
16241,7.99,B,USD
16242,52.18,B,CNY
16243,4.91,B,EUR
16244,12.14,B,USD
16245,7.9,B,EUR
16246,7.25,B,USD
16247,40.59,B,CNY
16248,12.01,B,USD
16249,75.73,B,CNY
16250,8.89,B,USD
16251,13.86,B,USD
16252,7.43,B,USD
16253,7.37,B,USD
16254,7.26,B,USD
16255,7.3,B,EUR
16256,7.93,B,USD
16257,7.84,B,USD
16258,85.7,B,CNY
16259,91.27,B,CNY
16260,7.99,B,USD
16261,6.24,B,EUR
16262,5.21,B,USD
16263,10.87,B,USD
16264,5.48,B,USD
16265,6.22,B,USD
16266,79.82,B,CNY
16267,5.07,B,USD
16268,46.41,B,CNY
16269,6.28,B,EUR
16270,8.6,B,USD
16271,80.04,B,CNY
16272,8.22,B,USD
16273,15.22,B,USD
16274,10.34,B,EUR
16275,11.63,B,USD
16276,12.34,B,USD
16277,5.84,B,EUR
16278,39.86,B,CNY
16279,5.38,B,USD
16280,17.28,B,EUR
16281,7.17,B,USD
16282,14.77,B,USD
16283,5.44,B,USD
16284,6.22,B,EUR
16285,7.13,B,EUR
16286,9.22,B,USD
16287,7.24,B,USD
16288,7.5,B,USD
16289,8.12,B,USD
16290,14.12,B,USD
16291,4.21,B,EUR
16292,12.79,B,USD
16293,11.51,B,USD
16294,7.16,B,USD
16295,12.32,B,USD
16296,12.25,B,USD
16297,55.04,B,CNY
16298,107.29,B,CNY
16299,14.14,B,USD
16300,8.33,B,EUR
16301,6.42,B,EUR
16302,8.55,B,EUR
16303,6.01,B,USD
16304,9.9,B,EUR
16305,66.52,B,CNY
16306,46.28,B,CNY
16307,7.32,B,EUR
16308,32.1,B,CNY
16309,9.73,B,USD
16310,8.18,B,USD
16311,9.73,B,USD
16312,14.29,B,USD
16313,34.2,B,CNY
16314,12.91,B,USD
16315,48.68,B,CNY
16316,51.38,B,CNY
16317,7.88,B,USD
16318,96.03,B,CNY
16319,5.65,B,USD
16320,4.76,B,USD
16321,13.39,B,USD
16322,11.32,B,USD
16323,7.38,B,EUR
16324,7.12,B,USD
16325,7.38,B,USD
16326,3.27,B,USD
16327,16.55,B,USD
16328,5.33,B,USD
16329,6.38,B,EUR
16330,87.84,B,CNY
16331,13.17,B,USD
16332,5.68,B,EUR
16333,6.47,B,USD
16334,4.83,B,USD
16335,49.07,B,CNY
16336,18.89,B,USD
16337,6.12,B,USD
16338,10.39,B,USD
16339,11.75,B,USD
16340,9.65,B,USD
16341,6.5,B,USD
16342,46.89,B,CNY
16343,12.11,B,EUR
16344,4.12,B,USD
16345,34.7,B,CNY
16346,38.86,B,CNY
16347,12.76,B,EUR
16348,146.43,B,CNY
16349,60.21,B,CNY
16350,13.67,B,USD
16351,3.67,B,USD
16352,61.68,B,CNY
16353,13.98,B,USD
16354,60.02,B,CNY
16355,9.48,B,EUR
16356,8.47,B,USD
16357,3.72,B,USD
16358,3.63,B,EUR
16359,6.83,B,USD
16360,11.79,B,USD
16361,104.04,B,CNY
16362,17.73,B,USD
16363,12.63,B,EUR
16364,5.26,B,USD
16365,4.74,B,USD
16366,44.89,B,CNY
16367,8.07,B,EUR
16368,9.89,B,USD
16369,7.38,B,EUR
16370,8.23,B,EUR
16371,11.99,B,EUR
16372,11.15,B,USD
16373,7.18,B,USD
16374,6.31,B,EUR
16375,43.8,B,CNY
16376,12.81,B,USD
16377,13.63,B,USD
16378,8.03,B,USD
16379,6.19,B,EUR
16380,59.7,B,CNY
16381,11.5,B,USD
16382,24.2,B,USD
16383,7.94,B,USD
16384,4.59,B,USD
16385,9.52,B,USD
16386,70.85,B,CNY
16387,9.57,B,EUR
16388,9.8,B,USD
16389,16.42,B,EUR
16390,5.81,B,EUR
16391,12.18,B,USD
16392,11.12,B,EUR
16393,3.97,B,EUR
16394,88.86,B,CNY
16395,68.76,B,CNY
16396,54.38,B,CNY
16397,6.32,B,EUR
16398,6.99,B,USD
16399,4.81,B,USD
16400,8.9,B,USD
16401,8.18,B,USD
16402,5.87,B,EUR
16403,16.31,B,USD
16404,5.62,B,USD
16405,10.01,B,USD
16406,12.82,B,USD
16407,15.03,B,USD
16408,6.48,B,EUR
16409,109.87,B,CNY
16410,50.13,B,CNY
16411,7.15,B,USD
16412,73.14,B,CNY
16413,44.18,B,CNY
16414,61.02,B,CNY
16415,201.54,B,CNY
16416,9.71,B,USD
16417,15.84,B,USD
16418,7.26,B,EUR
16419,9.49,B,EUR
16420,17.07,B,USD
16421,17.14,B,EUR
16422,10.67,B,USD
16423,11.49,B,EUR
16424,77.71,B,CNY
16425,17.08,B,USD
16426,65.91,B,CNY
16427,2.63,B,EUR
16428,69.55,B,CNY
16429,8.1,B,USD
16430,9.14,B,USD
16431,42.92,B,CNY
16432,59.43,B,CNY
16433,55.75,B,CNY
16434,8.61,B,USD
16435,58.95,B,CNY
16436,9.32,B,USD
16437,8.08,B,USD
16438,5.88,B,EUR
16439,10.89,B,USD
16440,74.87,B,CNY
16441,4.09,B,USD
16442,148.64,B,CNY
16443,6.3,B,USD
16444,17.21,B,USD
16445,51.86,B,CNY
16446,10.43,B,USD
16447,13.56,B,EUR
16448,11.73,B,USD
16449,5.42,B,USD
16450,14.88,B,USD
16451,12.48,B,EUR
16452,11.56,B,EUR
16453,7.1,B,USD
16454,6.92,B,EUR
16455,65.75,B,CNY
16456,8.68,B,USD
16457,7.43,B,EUR
16458,10.73,B,EUR
16459,82.42,B,CNY
16460,71.3,B,CNY
16461,11.73,B,USD
16462,4.47,B,USD
16463,89.5,B,CNY
16464,7.65,B,USD
16465,6.05,B,USD
16466,141.24,B,CNY
16467,4.58,B,EUR
16468,5.19,B,USD
16469,7.66,B,USD
16470,68.07,B,CNY
16471,3.71,B,EUR
16472,16.06,B,USD
16473,9.16,B,EUR
16474,12.62,B,EUR
16475,5.82,B,USD
16476,6.39,B,EUR
16477,5.11,B,EUR
16478,9.95,B,EUR
16479,16.97,B,EUR
16480,91.97,B,CNY
16481,5.44,B,EUR
16482,37.99,B,CNY
16483,14.29,B,USD
16484,9.17,B,USD
16485,7.36,B,USD
16486,78.98,B,CNY
16487,57.77,B,CNY
16488,39.67,B,CNY
16489,10.47,B,EUR
16490,10.5,B,USD
16491,47.73,B,CNY
16492,6.92,B,USD
16493,10.63,B,USD
16494,12.48,B,USD
16495,9.04,B,USD
16496,4.18,B,EUR
16497,12.33,B,EUR
16498,6.02,B,USD
16499,35.39,B,CNY
16500,7.24,B,USD
16501,80.36,B,CNY
16502,10.48,B,USD
16503,5.53,B,EUR
16504,4.82,B,EUR
16505,8.56,B,EUR
16506,9.71,B,EUR
16507,9.12,B,USD
16508,4.25,B,EUR
16509,12.48,B,USD
16510,13.12,B,USD
16511,4.59,B,USD
16512,78.12,B,CNY
16513,66.29,B,CNY
16514,69.58,B,CNY
16515,7.23,B,EUR
16516,40.37,B,CNY
16517,7.48,B,USD
16518,9.41,B,EUR
16519,54.66,B,CNY
16520,80.62,B,CNY
16521,37.13,B,CNY
16522,8.69,B,USD
16523,6.96,B,EUR
16524,9.6,B,EUR
16525,11.53,B,USD
16526,72.04,B,CNY
16527,39.15,B,CNY
16528,9.73,B,USD
16529,11.17,B,USD
16530,9.21,B,USD
16531,6.32,B,EUR
16532,4.72,B,EUR
16533,7.49,B,USD
16534,9.12,B,USD
16535,11.43,B,USD
16536,64.24,B,CNY
16537,25.15,B,CNY
16538,4.49,B,USD
16539,62.65,B,CNY
16540,3.28,B,EUR
16541,7.13,B,EUR
16542,8.73,B,USD
16543,7.36,B,EUR
16544,10.04,B,USD
16545,11.46,B,USD
16546,12.45,B,USD
16547,7.34,B,USD
16548,7.81,B,EUR
16549,10.73,B,USD
16550,8.21,B,EUR
16551,4.31,B,USD
16552,6.08,B,EUR
16553,17.03,B,USD
16554,5.89,B,USD
16555,89.11,B,CNY
16556,5.53,B,USD
16557,6.38,B,USD
16558,97.34,B,CNY
16559,7.34,B,USD
16560,9.96,B,USD
16561,53.68,B,CNY
16562,52.79,B,CNY
16563,12.74,B,USD
16564,95.36,B,CNY
16565,11.92,B,USD
16566,52.51,B,CNY
16567,9.37,B,USD
16568,3.04,B,USD
16569,6.85,B,EUR
16570,39.32,B,CNY
16571,16.58,B,USD
16572,4.93,B,USD
16573,7.46,B,USD
16574,12.18,B,USD
16575,74.66,B,CNY
16576,4.26,B,USD
16577,6.85,B,EUR
16578,7.52,B,USD
16579,8.15,B,USD
16580,12.93,B,EUR
16581,6.69,B,EUR
16582,14.72,B,USD
16583,5.38,B,USD
16584,64.55,B,CNY
16585,14.61,B,EUR
16586,11.9,B,USD
16587,72.21,B,CNY
16588,6.85,B,USD
16589,6.23,B,EUR
16590,8.78,B,EUR
16591,3.55,B,EUR
16592,4.22,B,EUR
16593,11.21,B,USD
16594,8.14,B,EUR
16595,14.21,B,USD
16596,5.6,B,EUR
16597,3.43,B,USD
16598,62.7,B,CNY
16599,84.8,B,CNY
16600,3.96,B,USD
16601,6.84,B,EUR
16602,11.57,B,USD
16603,4.68,B,USD
16604,11.36,B,USD
16605,36.55,B,CNY
16606,9.88,B,USD
16607,10.47,B,USD
16608,9.22,B,USD
16609,11.34,B,USD
16610,71.34,B,CNY
16611,7.03,B,EUR
16612,13.75,B,USD
16613,5.86,B,USD
16614,10.36,B,EUR
16615,5.25,B,USD
16616,17.01,B,USD
16617,5.48,B,USD
16618,19.37,B,USD
16619,5.65,B,USD
16620,5.35,B,USD
16621,37.24,B,CNY
16622,21.16,B,CNY
16623,9.2,B,EUR
16624,12.89,B,USD
16625,8.54,B,EUR
16626,6.62,B,USD
16627,10.08,B,USD
16628,3.63,B,USD
16629,88.9,B,CNY
16630,24.04,B,USD
16631,5.93,B,USD
16632,8.36,B,USD
16633,5.67,B,USD
16634,24.56,B,USD
16635,24.62,B,USD
16636,5.86,B,USD
16637,10.02,B,USD
16638,8.78,B,USD
16639,19.42,B,USD
16640,14.83,B,USD
16641,59.99,B,CNY
16642,23.96,B,CNY
16643,41.78,B,CNY
16644,5.57,B,EUR
16645,68.71,B,CNY
16646,10.98,B,USD
16647,8.7,B,EUR
16648,6.81,B,USD
16649,8.07,B,EUR
16650,5.22,B,EUR
16651,57.89,B,CNY
16652,10.95,B,USD
16653,82.12,B,CNY
16654,69.93,B,CNY
16655,34.02,B,CNY
16656,52.34,B,CNY
16657,5.39,B,USD
16658,5.01,B,USD
16659,6.88,B,EUR
16660,10.21,B,USD
16661,8.03,B,USD
16662,12.84,B,USD
16663,5.24,B,EUR
16664,12.9,B,USD
16665,7.08,B,USD
16666,6.84,B,EUR
16667,56.47,B,CNY
16668,46.41,B,CNY
16669,7.69,B,EUR
16670,9.51,B,USD
16671,7.13,B,USD
16672,6.6,B,USD
16673,11.47,B,USD
16674,7.23,B,EUR
16675,60.02,B,CNY
16676,59.55,B,CNY
16677,9.61,B,USD
16678,10.73,B,USD
16679,5.44,B,EUR
16680,2.97,B,USD
16681,6.99,B,EUR
16682,80.39,B,CNY
16683,8.1,B,EUR
16684,6.59,B,EUR
16685,41.96,B,CNY
16686,10.81,B,USD
16687,5.93,B,USD
16688,5.79,B,USD
16689,33,B,CNY
16690,86.71,B,CNY
16691,7.72,B,EUR
16692,6.49,B,EUR
16693,51.4,B,CNY
16694,4.99,B,USD
16695,6.3,B,EUR
16696,9.72,B,USD
16697,17.75,B,USD
16698,14.41,B,USD
16699,12.88,B,EUR
16700,17.56,B,USD
16701,45.32,B,CNY
16702,7.49,B,USD
16703,7.46,B,USD
16704,12.31,B,USD
16705,9.24,B,USD
16706,20.86,B,EUR
16707,5.82,B,EUR
16708,13.18,B,EUR
16709,8.45,B,EUR
16710,7.6,B,USD
16711,112.46,B,CNY
16712,6.03,B,USD
16713,41.81,B,CNY
16714,8.53,B,EUR
16715,10.24,B,USD
16716,7.54,B,USD
