ID,total_incurred_loss,risk_type,currency
5758,8.6,A,USD
5759,10.2,A,EUR
5760,9.8,A,EUR
5761,70.2,A,CNY
5762,75.2,A,CNY
5763,11.4,A,USD
5764,70.2,A,CNY
5765,12.8,A,USD
5766,12,A,USD
5767,10.1,A,USD
5768,10.9,A,USD
5769,12.2,A,USD
5770,10.5,A,USD
5771,8.2,A,EUR
5772,10.3,A,EUR
5773,10.8,A,USD
5774,11.2,A,USD
5775,79.6,A,CNY
5776,10,A,USD
5777,11.1,A,EUR
5778,8.5,A,EUR
5779,9.9,A,EUR
5780,10.5,A,EUR
5781,63,A,CNY
5782,12,A,USD
5783,67.7,A,CNY
5784,10.6,A,USD
5785,9.2,A,USD
5786,10.2,A,USD
5787,9.6,A,EUR
5788,10.7,A,USD
5789,8,A,EUR
5790,9.5,A,USD
5791,10.1,A,USD
5792,10.6,A,USD
5793,9.1,A,USD
5794,10.6,A,EUR
5795,9.9,A,USD
5796,11.8,A,USD
5797,69,A,CNY
5798,8.9,A,USD
5799,7.9,A,EUR
5800,7.5,A,EUR
5801,12,A,USD
5802,8.1,A,USD
5803,9.2,A,EUR
5804,10.9,A,USD
5805,55.4,A,CNY
5806,9.8,A,EUR
5807,9,A,USD
5808,9,A,USD
5809,10.1,A,EUR
5810,11.3,A,EUR
5811,78,A,CNY
5812,10.1,A,USD
5813,6.2,A,EUR
5814,9.4,A,USD
5815,8.6,A,USD
5816,67.6,A,CNY
5817,66.8,A,CNY
5818,68.3,A,CNY
5819,9.9,A,EUR
5820,51,A,CNY
5821,63.2,A,CNY
5822,7.7,A,EUR
5823,9.8,A,USD
5824,10,A,USD
5825,10.5,A,USD
5826,78.7,A,CNY
5827,9,A,USD
5828,71.7,A,CNY
5829,74.5,A,CNY
5830,9.2,A,EUR
5831,11.3,A,USD
5832,64.2,A,CNY
5833,82.5,A,CNY
5834,7.5,A,EUR
5835,10.3,A,EUR
5836,10.1,A,USD
5837,7.7,A,EUR
5838,11.5,A,USD
5839,66.8,A,CNY
5840,10.8,A,USD
5841,8.7,A,USD
5842,9.5,A,USD
5843,91.7,A,CNY
5844,11,A,USD
5845,8,A,USD
5846,9.8,A,USD
5847,49.3,A,CNY
5848,9.5,A,USD
5849,79.1,A,CNY
5850,10.8,A,USD
5851,71.5,A,CNY
5852,72.6,A,CNY
5853,11.6,A,EUR
5854,65.6,A,CNY
5855,10.1,A,USD
5856,11.2,A,USD
5857,9.2,A,USD
5858,12,A,USD
5859,10.5,A,USD
5860,62.7,A,CNY
5861,7.8,A,EUR
5862,8.7,A,EUR
5863,7.9,A,USD
5864,9.7,A,USD
5865,7.8,A,USD
5866,8.8,A,USD
5867,10.3,A,USD
5868,11.1,A,USD
5869,86.5,A,CNY
5870,67.4,A,CNY
5871,9.2,A,USD
5872,10.7,A,USD
5873,9.8,A,USD
5874,11.4,A,USD
5875,9.7,A,USD
5876,8.7,A,USD
5877,11.1,A,USD
5878,63.8,A,CNY
5879,65.6,A,CNY
5880,10.6,A,USD
5881,8,A,USD
5882,71,A,CNY
5883,10.4,A,USD
5884,15.4,A,USD
5885,83.2,A,CNY
5886,9.5,A,EUR
5887,10.4,A,USD
5888,63.7,A,CNY
5889,10.3,A,USD
5890,10,A,USD
5891,77.7,A,CNY
5892,10.8,A,USD
5893,68.1,A,CNY
5894,7.5,A,EUR
5895,11.1,A,USD
5896,11.4,A,USD
5897,9.9,A,USD
5898,11.7,A,USD
5899,10.9,A,USD
5900,8.6,A,USD
5901,73,A,CNY
5902,92.4,A,CNY
5903,8.9,A,USD
5904,9.3,A,USD
5905,8.8,A,USD
5906,10.5,A,USD
5907,53,A,CNY
5908,7.3,A,USD
5909,73.6,A,CNY
5910,9.4,A,USD
5911,8.6,A,USD
5912,10.7,A,USD
5913,10.8,A,USD
5914,9.5,A,USD
5915,8.8,A,USD
5916,11,A,USD
5917,7,A,EUR
5918,52.3,A,CNY
5919,11.7,A,USD
5920,79.6,A,CNY
5921,10,A,USD
5922,65.3,A,CNY
5923,6.9,A,USD
5924,9.2,A,USD
5925,10.7,A,USD
5926,7.3,A,EUR
5927,8.8,A,EUR
5928,71.9,A,CNY
5929,10.5,A,EUR
5930,88.6,A,CNY
5931,69.7,A,CNY
5932,8,A,EUR
5933,10.9,A,USD
5934,62.9,A,CNY
5935,10.4,A,USD
5936,9.2,A,USD
5937,10.3,A,EUR
5938,10.2,A,USD
5939,9.8,A,USD
5940,11.2,A,USD
5941,66.2,A,CNY
5942,8.7,A,EUR
5943,7.2,A,USD
5944,7.7,A,EUR
5945,10.1,A,USD
5946,65.7,A,CNY
5947,8.2,A,EUR
5948,55.6,A,CNY
5949,73.6,A,CNY
5950,6.9,A,USD
5951,7.4,A,USD
5952,61.5,A,CNY
5953,8.8,A,USD
5954,11,A,USD
5955,9.9,A,USD
5956,89.9,A,CNY
5957,10.3,A,USD
5958,62.2,A,CNY
5959,9.4,A,USD
5960,11.3,A,USD
5961,10.1,A,EUR
5962,9,A,USD
5963,9,A,EUR
5964,10,A,USD
5965,12.2,A,USD
5966,8.1,A,EUR
5967,13,A,USD
5968,83.9,A,CNY
5969,79,A,CNY
5970,10.7,A,USD
5971,10.2,A,USD
5972,82.5,A,CNY
5973,9.7,A,EUR
5974,76.1,A,CNY
5975,8.9,A,EUR
5976,9.1,A,USD
5977,9.7,A,USD
5978,9.1,A,USD
5979,65.5,A,CNY
5980,9.1,A,USD
5981,10.1,A,USD
5982,9.8,A,USD
5983,9.1,A,USD
5984,77.6,A,CNY
5985,9.5,A,EUR
5986,12.4,A,USD
5987,84.6,A,CNY
5988,10.5,A,USD
5989,8.7,A,USD
5990,12.1,A,USD
5991,9.2,A,USD
5992,11.9,A,USD
5993,9.8,A,EUR
5994,9.6,A,EUR
5995,71.1,A,CNY
5996,61.1,A,CNY
5997,9.7,A,EUR
5998,8.8,A,USD
5999,80.4,A,CNY
6000,7.5,A,EUR
6001,12.2,A,USD
6002,9.3,A,EUR
6003,8.2,A,USD
6004,66.1,A,CNY
6005,8.2,A,USD
6006,9.9,A,USD
6007,74.4,A,CNY
6008,8.1,A,USD
6009,64,A,CNY
6010,11.3,A,USD
6011,12.2,A,USD
6012,10.7,A,USD
6013,9.7,A,USD
6014,72.2,A,CNY
6015,55.2,A,CNY
6016,84.2,A,CNY
6017,7.2,A,USD
6018,10.9,A,USD
6019,10.5,A,EUR
6020,9.8,A,USD
6021,10.2,A,USD
6022,82.2,A,CNY
6023,10.7,A,USD
6024,9.6,A,EUR
6025,12,A,USD
6026,64.5,A,CNY
6027,8.3,A,USD
6028,60.3,A,CNY
6029,72.3,A,CNY
6030,57.6,A,CNY
6031,55.5,A,CNY
6032,9.3,A,USD
6033,8,A,USD
6034,56.3,A,CNY
6035,12,A,USD
6036,64.3,A,CNY
6037,69.4,A,CNY
6038,7.7,A,EUR
6039,8,A,USD
6040,6.9,A,USD
6041,12,A,EUR
6042,10.3,A,USD
6043,10.9,A,EUR
6044,8.8,A,USD
6045,10.7,A,USD
6046,10.5,A,USD
6047,8.1,A,EUR
6048,54.3,A,CNY
6049,66.5,A,CNY
6050,9.7,A,USD
6051,9.6,A,USD
6052,83.8,A,CNY
6053,74.2,A,CNY
6054,10.8,A,USD
6055,9.4,A,EUR
6056,9.2,A,EUR
6057,63.5,A,CNY
6058,7.5,A,USD
6059,10.1,A,USD
6060,10.8,A,EUR
6061,7.6,A,EUR
6062,9.8,A,USD
6063,10.2,A,USD
6064,42.5,A,CNY
6065,8.7,A,EUR
6066,10.2,A,USD
6067,9.5,A,USD
6068,11.1,A,EUR
6069,8.5,A,EUR
6070,7.8,A,USD
6071,78.2,A,CNY
6072,8.9,A,USD
6073,10,A,USD
6074,10.2,A,USD
6075,9.5,A,USD
6076,11.9,A,USD
6077,8,A,USD
6078,9,A,USD
6079,9.5,A,USD
6080,9.5,A,EUR
6081,9.3,A,USD
6082,9.4,A,USD
6083,80.3,A,CNY
6084,10.6,A,USD
6085,13.1,A,USD
6086,69.5,A,CNY
6087,11.6,A,EUR
6088,73.7,A,CNY
6089,8,A,EUR
6090,10,A,EUR
6091,8.9,A,USD
6092,10.9,A,USD
6093,74.2,A,CNY
6094,10.1,A,EUR
6095,9.7,A,USD
6096,11.1,A,USD
6097,11,A,USD
6098,8.5,A,USD
6099,10.8,A,USD
6100,10.6,A,USD
6101,11.8,A,USD
6102,8.8,A,USD
6103,52.2,A,CNY
6104,11.3,A,EUR
6105,10.5,A,EUR
6106,53.8,A,CNY
6107,70.8,A,CNY
6108,10.7,A,EUR
6109,10,A,USD
6110,10.2,A,EUR
6111,10.4,A,EUR
6112,10.7,A,USD
6113,8,A,USD
6114,12,A,USD
6115,9.1,A,USD
6116,50.4,A,CNY
6117,9.5,A,EUR
6118,12.2,A,USD
6119,7.6,A,EUR
6120,10.8,A,EUR
6121,9.4,A,USD
6122,66.8,A,CNY
6123,11.1,A,USD
6124,9.1,A,USD
6125,11.8,A,EUR
6126,9.7,A,USD
6127,10.1,A,USD
6128,81.4,A,CNY
6129,13.6,A,USD
6130,8.2,A,EUR
6131,65.1,A,CNY
6132,59.4,A,CNY
6133,9.6,A,USD
6134,73.1,A,CNY
6135,7.4,A,USD
6136,9.8,A,USD
6137,9.3,A,USD
6138,8.5,A,USD
6139,80.5,A,CNY
6140,7.4,A,USD
6141,11.2,A,USD
6142,9.2,A,USD
6143,9.7,A,EUR
6144,68,A,CNY
6145,70.3,A,CNY
6146,10.1,A,EUR
6147,9.6,A,USD
6148,9,A,USD
6149,10.8,A,USD
6150,9.9,A,EUR
6151,7.7,A,EUR
6152,11.1,A,USD
6153,10.3,A,USD
6154,9.2,A,USD
6155,7.5,A,EUR
6156,73.3,A,CNY
6157,10.5,A,EUR
6158,62,A,CNY
6159,10,A,USD
6160,10.7,A,USD
6161,10.1,A,USD
6162,10.5,A,USD
6163,10.6,A,USD
6164,9.3,A,USD
6165,8.2,A,EUR
6166,72.2,A,CNY
6167,71.8,A,CNY
6168,64.1,A,CNY
6169,10.4,A,EUR
6170,8.3,A,EUR
6171,71.3,A,CNY
6172,48.9,A,CNY
6173,8.2,A,USD
6174,8.1,A,USD
6175,9.6,A,USD
6176,13.6,A,USD
6177,8.8,A,USD
6178,9.7,A,USD
6179,10.2,A,USD
6180,8.6,A,USD
6181,61.1,A,CNY
6182,10.1,A,USD
6183,9.7,A,USD
6184,8.8,A,USD
6185,7.7,A,EUR
6186,8.3,A,USD
6187,8.8,A,EUR
6188,9.6,A,EUR
6189,9.6,A,EUR
6190,10.8,A,USD
6191,77.2,A,CNY
6192,8.5,A,EUR
6193,8.1,A,EUR
6194,65.8,A,CNY
6195,9.2,A,EUR
6196,11.2,A,USD
6197,9.4,A,EUR
6198,69.6,A,CNY
6199,61.2,A,CNY
6200,11.3,A,USD
6201,79.6,A,CNY
6202,11.8,A,USD
6203,7.7,A,USD
6204,9.4,A,EUR
6205,8.6,A,USD
6206,75.7,A,CNY
6207,74.2,A,CNY
6208,10.5,A,EUR
6209,8.9,A,USD
6210,72.8,A,CNY
6211,9.6,A,EUR
6212,9,A,USD
6213,10,A,USD
6214,11.3,A,USD
6215,9.5,A,USD
6216,9.4,A,EUR
6217,9.3,A,USD
6218,10.1,A,USD
6219,9.2,A,EUR
6220,8.8,A,USD
6221,9.2,A,EUR
6222,8.5,A,EUR
6223,11.5,A,USD
6224,79.5,A,CNY
6225,9.4,A,EUR
6226,61.4,A,CNY
6227,9.9,A,EUR
6228,71.8,A,CNY
6229,11.3,A,USD
6230,66.2,A,CNY
6231,56.8,A,CNY
6232,11.6,A,USD
6233,7.5,A,EUR
6234,13.6,A,USD
6235,11.3,A,USD
6236,10.4,A,USD
6237,9.2,A,USD
6238,9.5,A,USD
6239,73.9,A,CNY
6240,10.8,A,USD
6241,9.8,A,USD
6242,82.2,A,CNY
6243,10.3,A,EUR
6244,13,A,USD
6245,9,A,EUR
6246,10,A,USD
6247,75.9,A,CNY
6248,11.7,A,USD
6249,68.9,A,CNY
6250,11.2,A,USD
6251,11.1,A,USD
6252,8.5,A,USD
6253,7.9,A,USD
6254,6.3,A,USD
6255,11.2,A,EUR
6256,9.4,A,USD
6257,10.4,A,USD
6258,80,A,CNY
6259,77.3,A,CNY
6260,9.4,A,USD
6261,8.9,A,EUR
6262,12,A,USD
6263,12.5,A,USD
6264,11.7,A,USD
6265,10.6,A,USD
6266,63.1,A,CNY
6267,10.5,A,USD
6268,41.4,A,CNY
6269,9.6,A,EUR
6270,10.7,A,USD
6271,69.7,A,CNY
6272,10.1,A,USD
6273,10.6,A,USD
6274,9.3,A,EUR
6275,13.2,A,USD
6276,10.9,A,USD
6277,7.8,A,EUR
6278,75.4,A,CNY
6279,7,A,USD
6280,10.9,A,EUR
6281,10.1,A,USD
6282,7.1,A,USD
6283,10.3,A,USD
6284,9.1,A,EUR
6285,6.2,A,EUR
6286,9,A,USD
6287,11.8,A,USD
6288,10.6,A,USD
6289,14.5,A,USD
6290,11.3,A,USD
6291,9.8,A,EUR
6292,7.6,A,USD
6293,10.3,A,USD
6294,8.7,A,USD
6295,10.4,A,USD
6296,11.2,A,USD
6297,80.4,A,CNY
6298,71.9,A,CNY
6299,10.1,A,USD
6300,6.9,A,EUR
6301,8.1,A,EUR
6302,11.6,A,EUR
6303,9.1,A,USD
6304,9.5,A,EUR
6305,64.3,A,CNY
6306,80.5,A,CNY
6307,11.1,A,EUR
6308,70,A,CNY
6309,9.8,A,USD
6310,9,A,USD
6311,8.9,A,USD
6312,9.4,A,USD
6313,76.7,A,CNY
6314,7.9,A,USD
6315,66.7,A,CNY
6316,73.9,A,CNY
6317,13.4,A,USD
6318,70.7,A,CNY
6319,9.3,A,USD
6320,11.3,A,USD
6321,8.5,A,USD
6322,10.6,A,USD
6323,8.3,A,EUR
6324,10.2,A,USD
6325,6.4,A,USD
6326,8.8,A,USD
6327,9.9,A,USD
6328,7.9,A,USD
6329,7.6,A,EUR
6330,59.9,A,CNY
6331,13.5,A,USD
6332,13.1,A,EUR
6333,12.1,A,USD
6334,13,A,USD
6335,74.1,A,CNY
6336,10.2,A,USD
6337,10.2,A,USD
6338,12.7,A,USD
6339,10.8,A,USD
6340,7.7,A,USD
6341,9.7,A,USD
6342,67.4,A,CNY
6343,9.1,A,EUR
6344,10.6,A,USD
6345,77.2,A,CNY
6346,75.7,A,CNY
6347,9.6,A,EUR
6348,64.5,A,CNY
6349,68.2,A,CNY
6350,10.4,A,USD
6351,8.8,A,USD
6352,98.4,A,CNY
6353,8.9,A,USD
6354,64.5,A,CNY
6355,10.3,A,EUR
6356,9.4,A,USD
6357,11,A,USD
6358,10.2,A,EUR
6359,9.1,A,USD
6360,10,A,USD
6361,84.7,A,CNY
6362,9.6,A,USD
6363,9.8,A,EUR
6364,12.3,A,USD
6365,7.3,A,USD
6366,81.3,A,CNY
6367,8.5,A,EUR
6368,11.8,A,USD
6369,7.2,A,EUR
6370,7.6,A,EUR
6371,9.4,A,EUR
6372,9.3,A,USD
6373,9.9,A,USD
6374,7.5,A,EUR
6375,71.2,A,CNY
6376,10.1,A,USD
6377,13.3,A,USD
6378,8.8,A,USD
6379,10.3,A,EUR
6380,74.3,A,CNY
6381,10.3,A,USD
6382,10,A,USD
6383,11.2,A,USD
6384,8.5,A,USD
6385,9.9,A,USD
6386,65.8,A,CNY
6387,8.2,A,EUR
6388,6.9,A,USD
6389,9.6,A,EUR
6390,9,A,EUR
6391,12.2,A,USD
6392,10.1,A,EUR
6393,10.4,A,EUR
6394,50.9,A,CNY
6395,68.8,A,CNY
6396,61,A,CNY
6397,9.6,A,EUR
6398,13.8,A,USD
6399,10.5,A,USD
6400,9,A,USD
6401,9.4,A,USD
6402,8.8,A,EUR
6403,6.7,A,USD
6404,12.9,A,USD
6405,7.1,A,USD
6406,10.1,A,USD
6407,8.6,A,USD
6408,8.1,A,EUR
6409,72.8,A,CNY
6410,58.4,A,CNY
6411,9.2,A,USD
6412,72.8,A,CNY
6413,72.3,A,CNY
6414,92.9,A,CNY
6415,71.2,A,CNY
6416,8.1,A,USD
6417,8.1,A,USD
6418,11.1,A,EUR
6419,9.3,A,EUR
6420,9.8,A,USD
6421,9.3,A,EUR
6422,11.3,A,USD
6423,8.2,A,EUR
6424,50.1,A,CNY
6425,10,A,USD
6426,77,A,CNY
6427,8,A,EUR
6428,58.6,A,CNY
6429,10.6,A,USD
6430,11.6,A,USD
6431,74.6,A,CNY
6432,60.3,A,CNY
6433,62.3,A,CNY
6434,11,A,USD
6435,58.9,A,CNY
6436,11.1,A,USD
6437,10.5,A,USD
6438,9.7,A,EUR
6439,10.7,A,USD
6440,51.5,A,CNY
6441,10.2,A,USD
6442,58.1,A,CNY
6443,7.5,A,USD
6444,11.2,A,USD
6445,61.5,A,CNY
6446,9.4,A,USD
6447,8.6,A,EUR
6448,9.5,A,USD
6449,10.3,A,USD
6450,11.8,A,USD
6451,7.1,A,EUR
6452,9.7,A,EUR
6453,10.9,A,USD
6454,13.3,A,EUR
6455,65.2,A,CNY
6456,12.9,A,USD
6457,10.4,A,EUR
6458,9.8,A,EUR
6459,52.6,A,CNY
6460,63.7,A,CNY
6461,12.2,A,USD
6462,9.7,A,USD
6463,61.6,A,CNY
6464,9.8,A,USD
6465,11.5,A,USD
6466,73,A,CNY
6467,8.3,A,EUR
6468,9.1,A,USD
6469,8.1,A,USD
6470,64.8,A,CNY
6471,8.8,A,EUR
6472,5.9,A,USD
6473,9.9,A,EUR
6474,9,A,EUR
6475,9.1,A,USD
6476,10.9,A,EUR
6477,8.1,A,EUR
6478,9.4,A,EUR
6479,7.4,A,EUR
6480,46.3,A,CNY
6481,9.6,A,EUR
6482,77.8,A,CNY
6483,12.4,A,USD
6484,9.5,A,USD
6485,10.3,A,USD
6486,67,A,CNY
6487,73.8,A,CNY
6488,75.7,A,CNY
6489,11,A,EUR
6490,11.9,A,USD
6491,75.9,A,CNY
6492,9.6,A,USD
6493,11.2,A,USD
6494,10.6,A,USD
6495,8.3,A,USD
6496,8.1,A,EUR
6497,7.3,A,EUR
6498,11.2,A,USD
6499,62.7,A,CNY
6500,10.6,A,USD
6501,60.7,A,CNY
6502,10.5,A,USD
6503,11,A,EUR
6504,7.3,A,EUR
6505,10.7,A,EUR
6506,11.1,A,EUR
6507,9.4,A,USD
6508,9.8,A,EUR
6509,10.3,A,USD
6510,10.3,A,USD
6511,9.4,A,USD
6512,54.4,A,CNY
6513,61.9,A,CNY
6514,90.7,A,CNY
6515,9.2,A,EUR
6516,72.1,A,CNY
6517,10.8,A,USD
6518,7,A,EUR
6519,72,A,CNY
6520,53.6,A,CNY
6521,72.8,A,CNY
6522,11.7,A,USD
6523,9.7,A,EUR
6524,9.8,A,EUR
6525,9.8,A,USD
6526,80.9,A,CNY
6527,72.7,A,CNY
6528,9.8,A,USD
6529,10.2,A,USD
6530,10.4,A,USD
6531,9.3,A,EUR
6532,9.2,A,EUR
6533,13.6,A,USD
6534,10.5,A,USD
6535,7.5,A,USD
6536,57.2,A,CNY
6537,73.4,A,CNY
6538,11.1,A,USD
6539,68,A,CNY
6540,6.7,A,EUR
6541,7.7,A,EUR
6542,9.9,A,USD
6543,7.4,A,EUR
6544,9.5,A,USD
6545,9.1,A,USD
6546,9.1,A,USD
6547,9,A,USD
6548,9,A,EUR
6549,10.8,A,USD
6550,9,A,EUR
6551,10.2,A,USD
6552,11.4,A,EUR
6553,9.8,A,USD
6554,9.7,A,USD
6555,67.8,A,CNY
6556,9.9,A,USD
6557,9.4,A,USD
6558,54.6,A,CNY
6559,9.7,A,USD
6560,9.5,A,USD
6561,62,A,CNY
6562,67.9,A,CNY
6563,9.7,A,USD
6564,87.4,A,CNY
6565,8.5,A,USD
6566,72.7,A,CNY
6567,7.4,A,USD
6568,10.1,A,USD
6569,9.6,A,EUR
6570,76,A,CNY
6571,8.5,A,USD
6572,9.6,A,USD
6573,11.2,A,USD
6574,11.5,A,USD
6575,60,A,CNY
6576,9.9,A,USD
6577,8.5,A,EUR
6578,9.3,A,USD
6579,8.2,A,USD
6580,8.1,A,EUR
6581,9.8,A,EUR
6582,11.5,A,USD
6583,11.9,A,USD
6584,84.6,A,CNY
6585,8.8,A,EUR
6586,9.4,A,USD
6587,64.9,A,CNY
6588,8.9,A,USD
6589,9.2,A,EUR
6590,7.8,A,EUR
6591,8.3,A,EUR
6592,10.5,A,EUR
6593,9,A,USD
6594,7.6,A,EUR
6595,12.4,A,USD
6596,8,A,EUR
6597,12,A,USD
6598,67.6,A,CNY
6599,82.8,A,CNY
6600,5.5,A,USD
6601,5.6,A,EUR
6602,10.3,A,USD
6603,8.9,A,USD
6604,9.8,A,USD
6605,75.3,A,CNY
6606,10.2,A,USD
6607,11.6,A,USD
6608,7.8,A,USD
6609,12.2,A,USD
6610,75.9,A,CNY
6611,11.1,A,EUR
6612,9.6,A,USD
6613,8.8,A,USD
6614,10.1,A,EUR
6615,9,A,USD
6616,10.8,A,USD
6617,11.1,A,USD
6618,10.8,A,USD
6619,9.4,A,USD
6620,14.6,A,USD
6621,81.9,A,CNY
6622,52,A,CNY
6623,6.8,A,EUR
6624,9.9,A,USD
6625,10,A,EUR
6626,11.7,A,USD
6627,11.3,A,USD
6628,9.5,A,USD
6629,71.7,A,CNY
6630,10.1,A,USD
6631,9.9,A,USD
6632,9.5,A,USD
6633,11.2,A,USD
6634,6.7,A,USD
6635,9.7,A,USD
6636,9.3,A,USD
6637,11,A,USD
6638,9.5,A,USD
6639,9.4,A,USD
6640,9.9,A,USD
6641,79.4,A,CNY
6642,72.3,A,CNY
6643,82.9,A,CNY
6644,9.8,A,EUR
6645,55.3,A,CNY
6646,11.2,A,USD
6647,8,A,EUR
6648,11.2,A,USD
6649,8.7,A,EUR
6650,8.2,A,EUR
6651,91.1,A,CNY
6652,9.6,A,USD
6653,71.8,A,CNY
6654,54.8,A,CNY
6655,71.9,A,CNY
6656,63.2,A,CNY
6657,11.3,A,USD
6658,10.5,A,USD
6659,9.4,A,EUR
6660,7.4,A,USD
6661,9,A,USD
6662,10.5,A,USD
6663,7.8,A,EUR
6664,9.7,A,USD
6665,8.7,A,USD
6666,10,A,EUR
6667,68.9,A,CNY
6668,72.1,A,CNY
6669,8.6,A,EUR
6670,11.7,A,USD
6671,8.1,A,USD
6672,12,A,USD
6673,11.3,A,USD
6674,9.8,A,EUR
6675,55.1,A,CNY
6676,72.6,A,CNY
6677,12.4,A,USD
6678,9,A,USD
6679,11.7,A,EUR
6680,12.5,A,USD
6681,10.1,A,EUR
6682,82.5,A,CNY
6683,6.7,A,EUR
6684,10.6,A,EUR
6685,53.6,A,CNY
6686,10.3,A,USD
6687,9.9,A,USD
6688,11,A,USD
6689,64.2,A,CNY
6690,72.6,A,CNY
6691,8.1,A,EUR
6692,7.3,A,EUR
6693,56.2,A,CNY
6694,9.2,A,USD
6695,9.7,A,EUR
6696,10.5,A,USD
6697,10.9,A,USD
6698,12.4,A,USD
6699,9.7,A,EUR
6700,9.8,A,USD
6701,58.2,A,CNY
6702,9,A,USD
6703,9.7,A,USD
6704,9.7,A,USD
6705,11.6,A,USD
6706,10.8,A,EUR
6707,7.9,A,EUR
6708,7.8,A,EUR
6709,11.9,A,EUR
6710,9.4,A,USD
6711,90.2,A,CNY
6712,8.4,A,USD
6713,56.7,A,CNY
6714,9.2,A,EUR
6715,9.2,A,USD
6716,11,A,USD
6717,76.9,A,CNY
6718,45.4,A,CNY
6719,7.9,A,EUR
6720,10.4,A,USD
6721,89.2,A,CNY
6722,59.3,A,CNY
6723,9.1,A,EUR
6724,12,A,USD
6725,78.7,A,CNY
6726,70.5,A,CNY
6727,8.9,A,USD
6728,9.3,A,EUR
6729,6,A,EUR
6730,67.9,A,CNY
6731,11.9,A,USD
6732,63.3,A,CNY
6733,9.2,A,USD
6734,10.3,A,USD
6735,7.3,A,EUR
6736,9.1,A,USD
6737,7.9,A,USD
6738,9.1,A,EUR
6739,11.3,A,USD
6740,8.1,A,EUR
6741,81.8,A,CNY
6742,92.7,A,CNY
6743,9.8,A,EUR
6744,10.7,A,USD
6745,7.4,A,EUR
6746,13,A,USD
6747,8.4,A,EUR
6748,8.9,A,USD
6749,12,A,USD
6750,71.9,A,CNY
6751,47.3,A,CNY
6752,10.1,A,USD
6753,8.3,A,EUR
6754,9.7,A,EUR
6755,8.5,A,EUR
6756,67.8,A,CNY
6757,9.3,A,USD
6758,84.8,A,CNY
6759,8.1,A,EUR
6760,9.5,A,EUR
6761,10.8,A,USD
6762,11.5,A,USD
6763,10,A,USD
6764,70.2,A,CNY
6765,6.2,A,USD
6766,11.5,A,USD
6767,10.9,A,USD
6768,8.1,A,USD
6769,7,A,EUR
6770,8.4,A,EUR
6771,8.8,A,EUR
6772,53.8,A,CNY
6773,10,A,EUR
6774,12.1,A,USD
6775,72.1,A,CNY
6776,67.9,A,CNY
6777,8.9,A,USD
6778,68.6,A,CNY
6779,67.8,A,CNY
6780,80.1,A,CNY
6781,9.2,A,USD
6782,10.5,A,USD
6783,11.4,A,USD
6784,8.8,A,USD
6785,11.9,A,USD
6786,56.1,A,CNY
6787,8.8,A,EUR
6788,8.5,A,EUR
6789,8.4,A,USD
6790,11.8,A,USD
6791,8.3,A,USD
6792,9.9,A,USD
6793,10.1,A,USD
6794,9.6,A,USD
6795,6.3,A,EUR
6796,82.4,A,CNY
6797,8.5,A,USD
6798,10.5,A,EUR
6799,82.5,A,CNY
6800,7.6,A,EUR
6801,62,A,CNY
6802,8.8,A,EUR
6803,8.6,A,USD
6804,10.2,A,USD
6805,9.3,A,EUR
6806,6.3,A,EUR
6807,9.4,A,USD
6808,8.6,A,USD
6809,10.8,A,USD
6810,11.2,A,USD
6811,5.7,A,USD
6812,10.3,A,EUR
6813,10.4,A,EUR
6814,66.2,A,CNY
6815,10.8,A,EUR
6816,9.3,A,USD
6817,11.3,A,USD
6818,67.4,A,CNY
6819,8.9,A,USD
6820,7.8,A,EUR
6821,6.4,A,EUR
6822,7.6,A,USD
6823,67.6,A,CNY
6824,10.3,A,USD
6825,11.3,A,USD
6826,9.4,A,EUR
6827,9.2,A,EUR
6828,9.3,A,EUR
6829,9.2,A,EUR
6830,9.2,A,USD
6831,11,A,EUR
6832,9.2,A,EUR
6833,9.5,A,USD
6834,10.3,A,EUR
6835,7.8,A,EUR
6836,7.9,A,USD
6837,9,A,EUR
6838,10.5,A,USD
6839,9.1,A,EUR
6840,11.8,A,USD
6841,11.5,A,USD
6842,73.2,A,CNY
6843,9.7,A,USD
6844,9.5,A,USD
6845,10.5,A,USD
6846,9.5,A,USD
6847,60,A,CNY
6848,79.6,A,CNY
6849,11.6,A,USD
6850,8.3,A,EUR
6851,9.6,A,EUR
6852,65,A,CNY
6853,8.7,A,USD
6854,11.5,A,EUR
6855,10.7,A,USD
6856,9.3,A,USD
6857,8,A,USD
6858,79.2,A,CNY
6859,8.7,A,USD
6860,12,A,EUR
6861,8.6,A,USD
6862,9.7,A,USD
6863,7.8,A,EUR
6864,9.4,A,USD
6865,56.4,A,CNY
6866,9.7,A,EUR
6867,8.1,A,EUR
6868,11.3,A,USD
6869,6.8,A,EUR
6870,9.2,A,USD
6871,8,A,EUR
6872,11,A,USD
6873,9,A,USD
6874,9.3,A,USD
6875,12.4,A,USD
6876,6.4,A,EUR
6877,7.8,A,EUR
6878,11.1,A,USD
6879,11,A,USD
6880,12.1,A,USD
6881,9.2,A,USD
6882,90.3,A,CNY
6883,9.6,A,USD
6884,10.7,A,USD
6885,10.7,A,EUR
6886,9.2,A,USD
6887,9,A,USD
6888,10.2,A,EUR
6889,10.6,A,USD
6890,71,A,CNY
6891,7.8,A,USD
6892,11.5,A,USD
6893,10.2,A,EUR
6894,8.7,A,USD
6895,9.6,A,USD
6896,59.7,A,CNY
